image_id,file_path,source_type,generator,model,prompt,negative_prompt,primary_scene,secondary_scenes,quality_tags,split,source_image_id,notes
home_qwen_collage_0008,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/home/home_qwen_collage_0008.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: home. Visual anchor: a quiet home corner with sofa, bed, shelf, kitchen sink, table, plants, laundry or daily living objects. Quality condition: simple two-photo or three-photo collage layout, real phone album style, no decorative design. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: home.
Quality tags: collage.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Kee…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",home,,collage,pilot_review,home_sd35_collage_0008,Qwen pilot variant. 拼图样本，审核后再决定是否训练
home_qwen_backlight_0009,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/home/home_qwen_backlight_0009.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: home. Visual anchor: a quiet home corner with sofa, bed, shelf, kitchen sink, table, plants, laundry or daily living objects. Quality condition: strong window or sunset backlight, subject slightly shadowed but recognizable. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: home.
Quality tags: backlight.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the sce…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",home,,backlight,pilot_review,home_flux_backlight_0009,Qwen pilot variant. 精品逆光样本，控制真实感
home_qwen_overexposed_0010,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/home/home_qwen_overexposed_0010.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: home. Visual anchor: a quiet home corner with sofa, bed, shelf, kitchen sink, table, plants, laundry or daily living objects. Quality condition: slightly overexposed bright area, washed highlights, still realistic and usable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: home.
Quality tags: overexposed.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the sce…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",home,,overexposed,pilot_review,home_sd35_overexposed_0010,Qwen pilot variant. 轻微过曝，不能完全丢失主体
work_qwen_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/work/work_qwen_normal_0001.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: work. Visual anchor: a work desk or office setup with laptop, monitor, keyboard, notebook, cables, coffee and realistic clutter. Quality condition: clear realistic smartphone photo, natural lighting, no text overlay, no watermark. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: work.
Quality tags: normal.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",work,,normal,pilot_review,work_flux_normal_0001,Qwen pilot variant. 精品正常样本，优先看是否像真实手机照片
work_qwen_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/work/work_qwen_low_light_0002.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: work. Visual anchor: a work desk or office setup with laptop, monitor, keyboard, notebook, cables, coffee and realistic clutter. Quality condition: low light indoor or evening photo, visible but dim, realistic phone noise, not too dark. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: work.
Quality tags: low_light.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Kee…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",work,,low_light,pilot_review,work_sd35_low_light_0002,Qwen pilot variant. 低光困难样本
work_qwen_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/work/work_qwen_blurry_compressed_0003.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: work. Visual anchor: a work desk or office setup with laptop, monitor, keyboard, notebook, cables, coffee and realistic clutter. Quality condition: slightly shaky handheld photo, mild motion blur and compression artifacts, still recognizable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: work.
Quality tags: blurry,compressed.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not adve…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",work,,"blurry,compressed",pilot_review,work_sd35_blurry_compressed_0003,Qwen pilot variant. 轻微手抖和压缩，不要极端糊
work_qwen_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/work/work_qwen_cluttered_0004.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: work. Visual anchor: a work desk or office setup with laptop, monitor, keyboard, notebook, cables, coffee and realistic clutter. Quality condition: messy real-life background, extra objects and visual clutter, still understandable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: work.
Quality tags: cluttered.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",work,,cluttered,pilot_review,work_sd35_cluttered_0004,Qwen pilot variant. 杂物背景，保留主体
work_qwen_weird_angle_0005,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/work/work_qwen_weird_angle_0005.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: work. Visual anchor: a work desk or office setup with laptop, monitor, keyboard, notebook, cables, coffee and realistic clutter. Quality condition: awkward tilted or top-down smartphone angle, casual composition, not a studio shot. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: work.
Quality tags: weird_angle.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep t…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",work,,weird_angle,pilot_review,work_sd35_weird_angle_0005,Qwen pilot variant. 奇怪角度，模拟随手拍
work_qwen_partial_subject_0006,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/work/work_qwen_partial_subject_0006.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: work. Visual anchor: a work desk or office setup with laptop, monitor, keyboard, notebook, cables, coffee and realistic clutter. Quality condition: main subject partly cropped or partially visible, realistic accidental framing. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: work.
Quality tags: partial_subject.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep t…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",work,,partial_subject,pilot_review,work_sd35_partial_subject_0006,Qwen pilot variant. 主体部分裁切
work_qwen_screenshot_text_overlay_0007,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/work/work_qwen_screenshot_text_overlay_0007.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: work. Visual anchor: a work desk or office setup with laptop, monitor, keyboard, notebook, cables, coffee and realistic clutter. Quality condition: phone screenshot-like image containing a photo with small UI bars or subtle text overlay, realistic but not a clean camera photo. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: work.
Quality tags: screenshot,text_overlay.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera ro…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",work,,"screenshot,text_overlay",pilot_review,work_sd35_screenshot_text_overlay_0007,Qwen pilot variant. 特殊来源样本，审核后再决定是否训练
work_qwen_collage_0008,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/work/work_qwen_collage_0008.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: work. Visual anchor: a work desk or office setup with laptop, monitor, keyboard, notebook, cables, coffee and realistic clutter. Quality condition: simple two-photo or three-photo collage layout, real phone album style, no decorative design. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: work.
Quality tags: collage.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",work,,collage,pilot_review,work_sd35_collage_0008,Qwen pilot variant. 拼图样本，审核后再决定是否训练
work_qwen_backlight_0009,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/work/work_qwen_backlight_0009.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: work. Visual anchor: a work desk or office setup with laptop, monitor, keyboard, notebook, cables, coffee and realistic clutter. Quality condition: strong window or sunset backlight, subject slightly shadowed but recognizable. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: work.
Quality tags: backlight.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",work,,backlight,pilot_review,work_flux_backlight_0009,Qwen pilot variant. 精品逆光样本，控制真实感
work_qwen_overexposed_0010,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/work/work_qwen_overexposed_0010.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: work. Visual anchor: a work desk or office setup with laptop, monitor, keyboard, notebook, cables, coffee and realistic clutter. Quality condition: slightly overexposed bright area, washed highlights, still realistic and usable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: work.
Quality tags: overexposed.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",work,,overexposed,pilot_review,work_sd35_overexposed_0010,Qwen pilot variant. 轻微过曝，不能完全丢失主体
food_qwen_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/food/food_qwen_normal_0001.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: food. Visual anchor: a non-breakfast meal, restaurant dish, dinner, dessert or takeout food as the main subject. Quality condition: clear realistic smartphone photo, natural lighting, no text overlay, no watermark. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: food.
Quality tags: normal.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scene clear eno…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",food,,normal,pilot_review,food_flux_normal_0001,Qwen pilot variant. 精品正常样本，优先看是否像真实手机照片
food_qwen_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/food/food_qwen_low_light_0002.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: food. Visual anchor: a non-breakfast meal, restaurant dish, dinner, dessert or takeout food as the main subject. Quality condition: low light indoor or evening photo, visible but dim, realistic phone noise, not too dark. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: food.
Quality tags: low_light.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scene clea…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",food,,low_light,pilot_review,food_sd35_low_light_0002,Qwen pilot variant. 低光困难样本
food_qwen_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/food/food_qwen_blurry_compressed_0003.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: food. Visual anchor: a non-breakfast meal, restaurant dish, dinner, dessert or takeout food as the main subject. Quality condition: slightly shaky handheld photo, mild motion blur and compression artifacts, still recognizable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: food.
Quality tags: blurry,compressed.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",food,,"blurry,compressed",pilot_review,food_sd35_blurry_compressed_0003,Qwen pilot variant. 轻微手抖和压缩，不要极端糊
food_qwen_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/food/food_qwen_cluttered_0004.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: food. Visual anchor: a non-breakfast meal, restaurant dish, dinner, dessert or takeout food as the main subject. Quality condition: messy real-life background, extra objects and visual clutter, still understandable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: food.
Quality tags: cluttered.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scene clear eno…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",food,,cluttered,pilot_review,food_sd35_cluttered_0004,Qwen pilot variant. 杂物背景，保留主体
food_qwen_weird_angle_0005,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/food/food_qwen_weird_angle_0005.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: food. Visual anchor: a non-breakfast meal, restaurant dish, dinner, dessert or takeout food as the main subject. Quality condition: awkward tilted or top-down smartphone angle, casual composition, not a studio shot. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: food.
Quality tags: weird_angle.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scene clear e…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",food,,weird_angle,pilot_review,food_sd35_weird_angle_0005,Qwen pilot variant. 奇怪角度，模拟随手拍
food_qwen_partial_subject_0006,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/food/food_qwen_partial_subject_0006.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: food. Visual anchor: a non-breakfast meal, restaurant dish, dinner, dessert or takeout food as the main subject. Quality condition: main subject partly cropped or partially visible, realistic accidental framing. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: food.
Quality tags: partial_subject.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scene clear e…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",food,,partial_subject,pilot_review,food_sd35_partial_subject_0006,Qwen pilot variant. 主体部分裁切
food_qwen_screenshot_text_overlay_0007,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/food/food_qwen_screenshot_text_overlay_0007.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: food. Visual anchor: a non-breakfast meal, restaurant dish, dinner, dessert or takeout food as the main subject. Quality condition: phone screenshot-like image containing a photo with small UI bars or subtle text overlay, realistic but not a clean camera photo. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: food.
Quality tags: screenshot,text_overlay.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not st…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",food,,"screenshot,text_overlay",pilot_review,food_sd35_screenshot_text_overlay_0007,Qwen pilot variant. 特殊来源样本，审核后再决定是否训练
food_qwen_collage_0008,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/food/food_qwen_collage_0008.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: food. Visual anchor: a non-breakfast meal, restaurant dish, dinner, dessert or takeout food as the main subject. Quality condition: simple two-photo or three-photo collage layout, real phone album style, no decorative design. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: food.
Quality tags: collage.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scene c…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",food,,collage,pilot_review,food_sd35_collage_0008,Qwen pilot variant. 拼图样本，审核后再决定是否训练
food_qwen_backlight_0009,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/food/food_qwen_backlight_0009.jpg,synthetic,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: food. Visual anchor: a non-breakfast meal, restaurant dish, dinner, dessert or takeout food as the main subject. Quality condition: strong window or sunset backlight, subject slightly shadowed but recognizable. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: food.
Quality tags: backlight.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
Keep the scene clear enou…","commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise, watermark, logo, text overlay, poster design, commercial studio photo, glossy render, 3d render, cartoon, anime, illustration, unrealistic AI artifacts, distorted hands, duplicate faces, malformed limbs, low quality",food,,backlight,pilot_review,food_flux_backlight_0009,Qwen pilot variant. 精品逆光样本，控制真实感
