image_id,source_file_path,suggested_scene,quality_tags,generator,model,prompt,source_type,split,notes,exists
travel_gemini_screenshot_text_overlay_0007,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/gemini_images/travel/travel_gemini_screenshot_text_overlay_0007.jpg,travel,"screenshot,text_overlay",gemini_imagen,imagen-4.0-fast-generate-001,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: travel. Visual anchor: a travel moment with station, airport, hotel room, landmark, scenic overlook, luggage, ticket or tourist viewpoint. Quality condition: phone screenshot-like image containing a photo with small UI bars or subtle text overlay, realistic but not a clean camera photo. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects. Negative prompt: commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise.

Generator: Gemini Imagen.
Scene label: travel.
Quality tags: screenshot,text_overlay.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: make it look like an ordinary phone camera roll photo, not a stock image, poster, render, or advertisement.
Keep the scene visually clear enough for classification, but allow natural imperfections.",synthetic,pilot_review,Gemini pilot variant. 特殊来源样本，审核后再决定是否训练,true
travel_gemini_weird_angle_0005,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/gemini_images/travel/travel_gemini_weird_angle_0005.jpg,travel,weird_angle,gemini_imagen,imagen-4.0-fast-generate-001,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: travel. Visual anchor: a travel moment with station, airport, hotel room, landmark, scenic overlook, luggage, ticket or tourist viewpoint. Quality condition: awkward tilted or top-down smartphone angle, casual composition, not a studio shot. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects. Negative prompt: commercial studio photo, perfect advertising composition, glossy render, 3d render, cartoon, anime, illustration, fake UI, unreadable gibberish text, watermark, logo, distorted hands, extra limbs, duplicate faces, unnatural skin, extreme blur, extreme noise.

Generator: Gemini Imagen.
Scene label: travel.
Quality tags: weird_angle.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: make it look like an ordinary phone camera roll photo, not a stock image, poster, render, or advertisement.
Keep the scene visually clear enough for classification, but allow natural imperfections.",synthetic,pilot_review,Gemini pilot variant. 奇怪角度，模拟随手拍,true
unknown_qwen_backlight_0009,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/unknown/unknown_qwen_backlight_0009.jpg,unknown,backlight,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: unknown. Visual anchor: an ambiguous real phone photo with unclear subject, mixed objects, partial scene, screenshot-like framing or motion blur. Quality condition: strong window or sunset backlight, subject slightly shadowed but recognizable. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: unknown.
Quality tags: backlight.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not adve…",synthetic,pilot_review,Qwen pilot variant. 精品逆光样本，控制真实感,true
unknown_qwen_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/unknown/unknown_qwen_blurry_compressed_0003.jpg,unknown,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: unknown. Visual anchor: an ambiguous real phone photo with unclear subject, mixed objects, partial scene, screenshot-like framing or motion blur. Quality condition: slightly shaky handheld photo, mild motion blur and compression artifacts, still recognizable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: unknown.
Quality tags: blurry,compressed.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock p…",synthetic,pilot_review,Qwen pilot variant. 轻微手抖和压缩，不要极端糊,true
unknown_qwen_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/unknown/unknown_qwen_cluttered_0004.jpg,unknown,cluttered,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: unknown. Visual anchor: an ambiguous real phone photo with unclear subject, mixed objects, partial scene, screenshot-like framing or motion blur. Quality condition: messy real-life background, extra objects and visual clutter, still understandable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: unknown.
Quality tags: cluttered.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not adv…",synthetic,pilot_review,Qwen pilot variant. 杂物背景，保留主体,true
unknown_qwen_collage_0008,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/unknown/unknown_qwen_collage_0008.jpg,unknown,collage,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: unknown. Visual anchor: an ambiguous real phone photo with unclear subject, mixed objects, partial scene, screenshot-like framing or motion blur. Quality condition: simple two-photo or three-photo collage layout, real phone album style, no decorative design. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: unknown.
Quality tags: collage.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography,…",synthetic,pilot_review,Qwen pilot variant. 拼图样本，审核后再决定是否训练,true
unknown_qwen_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/unknown/unknown_qwen_low_light_0002.jpg,unknown,low_light,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: unknown. Visual anchor: an ambiguous real phone photo with unclear subject, mixed objects, partial scene, screenshot-like framing or motion blur. Quality condition: low light indoor or evening photo, visible but dim, realistic phone noise, not too dark. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: unknown.
Quality tags: low_light.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, no…",synthetic,pilot_review,Qwen pilot variant. 低光困难样本,true
unknown_qwen_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/unknown/unknown_qwen_normal_0001.jpg,unknown,normal,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: unknown. Visual anchor: an ambiguous real phone photo with unclear subject, mixed objects, partial scene, screenshot-like framing or motion blur. Quality condition: clear realistic smartphone photo, natural lighting, no text overlay, no watermark. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: unknown.
Quality tags: normal.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not adv…",synthetic,pilot_review,Qwen pilot variant. 精品正常样本，优先看是否像真实手机照片,true
unknown_qwen_overexposed_0010,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/unknown/unknown_qwen_overexposed_0010.jpg,unknown,overexposed,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: unknown. Visual anchor: an ambiguous real phone photo with unclear subject, mixed objects, partial scene, screenshot-like framing or motion blur. Quality condition: slightly overexposed bright area, washed highlights, still realistic and usable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: unknown.
Quality tags: overexposed.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not adve…",synthetic,pilot_review,Qwen pilot variant. 轻微过曝，不能完全丢失主体,true
unknown_qwen_partial_subject_0006,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/unknown/unknown_qwen_partial_subject_0006.jpg,unknown,partial_subject,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: unknown. Visual anchor: an ambiguous real phone photo with unclear subject, mixed objects, partial scene, screenshot-like framing or motion blur. Quality condition: main subject partly cropped or partially visible, realistic accidental framing. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: unknown.
Quality tags: partial_subject.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not a…",synthetic,pilot_review,Qwen pilot variant. 主体部分裁切,true
unknown_qwen_screenshot_text_overlay_0007,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/unknown/unknown_qwen_screenshot_text_overlay_0007.jpg,unknown,"screenshot,text_overlay",dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: unknown. Visual anchor: an ambiguous real phone photo with unclear subject, mixed objects, partial scene, screenshot-like framing or motion blur. Quality condition: phone screenshot-like image containing a photo with small UI bars or subtle text overlay, realistic but not a clean camera photo. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: unknown.
Quality tags: screenshot,text_overlay.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordi…",synthetic,pilot_review,Qwen pilot variant. 特殊来源样本，审核后再决定是否训练,true
unknown_qwen_weird_angle_0005,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/unknown/unknown_qwen_weird_angle_0005.jpg,unknown,weird_angle,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: unknown. Visual anchor: an ambiguous real phone photo with unclear subject, mixed objects, partial scene, screenshot-like framing or motion blur. Quality condition: awkward tilted or top-down smartphone angle, casual composition, not a studio shot. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: unknown.
Quality tags: weird_angle.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not a…",synthetic,pilot_review,Qwen pilot variant. 奇怪角度，模拟随手拍,true
unknown_qwenplus20260109_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/unknown/unknown_qwenplus20260109_blurry_compressed_0003.jpg,unknown,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: unknown. Visual anchor: an ambiguous real phone photo with unclear subject, mixed objects, partial scene, screenshot-like framing or motion blur. Quality condition: slightly shaky handheld photo, mild motion blur and compression artifacts, still recognizable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: unknown.
Quality tags: blurry,compressed.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock p…",synthetic,pilot_review,Qwen pilot variant. 轻微手抖和压缩，不要极端糊,true
unknown_qwenplus20260109_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/unknown/unknown_qwenplus20260109_cluttered_0004.jpg,unknown,cluttered,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: unknown. Visual anchor: an ambiguous real phone photo with unclear subject, mixed objects, partial scene, screenshot-like framing or motion blur. Quality condition: messy real-life background, extra objects and visual clutter, still understandable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: unknown.
Quality tags: cluttered.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not adv…",synthetic,pilot_review,Qwen pilot variant. 杂物背景，保留主体,true
unknown_qwenplus20260109_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/unknown/unknown_qwenplus20260109_low_light_0002.jpg,unknown,low_light,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: unknown. Visual anchor: an ambiguous real phone photo with unclear subject, mixed objects, partial scene, screenshot-like framing or motion blur. Quality condition: low light indoor or evening photo, visible but dim, realistic phone noise, not too dark. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: unknown.
Quality tags: low_light.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, no…",synthetic,pilot_review,Qwen pilot variant. 低光困难样本,true
unknown_qwenplus20260109_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/unknown/unknown_qwenplus20260109_normal_0001.jpg,unknown,normal,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: unknown. Visual anchor: an ambiguous real phone photo with unclear subject, mixed objects, partial scene, screenshot-like framing or motion blur. Quality condition: clear realistic smartphone photo, natural lighting, no text overlay, no watermark. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: unknown.
Quality tags: normal.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not adv…",synthetic,pilot_review,Qwen pilot variant. 精品正常样本，优先看是否像真实手机照片,true
walking_qwen_backlight_0009,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/walking/walking_qwen_backlight_0009.jpg,walking,backlight,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: walking. Visual anchor: a first-person or over-the-shoulder daily walking snapshot with sidewalk, trees, path, shoes or hand details. Quality condition: strong window or sunset backlight, subject slightly shadowed but recognizable. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: walking.
Quality tags: backlight.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
K…",synthetic,pilot_review,Qwen pilot variant. 精品逆光样本，控制真实感,true
walking_qwen_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/walking/walking_qwen_blurry_compressed_0003.jpg,walking,"blurry,compressed",dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: walking. Visual anchor: a first-person or over-the-shoulder daily walking snapshot with sidewalk, trees, path, shoes or hand details. Quality condition: slightly shaky handheld photo, mild motion blur and compression artifacts, still recognizable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: walking.
Quality tags: blurry,compressed.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography,…",synthetic,pilot_review,Qwen pilot variant. 轻微手抖和压缩，不要极端糊,true
walking_qwen_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/walking/walking_qwen_cluttered_0004.jpg,walking,cluttered,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: walking. Visual anchor: a first-person or over-the-shoulder daily walking snapshot with sidewalk, trees, path, shoes or hand details. Quality condition: messy real-life background, extra objects and visual clutter, still understandable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: walking.
Quality tags: cluttered.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.…",synthetic,pilot_review,Qwen pilot variant. 杂物背景，保留主体,true
walking_qwen_collage_0008,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/walking/walking_qwen_collage_0008.jpg,walking,collage,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: walking. Visual anchor: a first-person or over-the-shoulder daily walking snapshot with sidewalk, trees, path, shoes or hand details. Quality condition: simple two-photo or three-photo collage layout, real phone album style, no decorative design. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: walking.
Quality tags: collage.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not adverti…",synthetic,pilot_review,Qwen pilot variant. 拼图样本，审核后再决定是否训练,true
walking_qwen_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/walking/walking_qwen_low_light_0002.jpg,walking,low_light,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: walking. Visual anchor: a first-person or over-the-shoulder daily walking snapshot with sidewalk, trees, path, shoes or hand details. Quality condition: low light indoor or evening photo, visible but dim, realistic phone noise, not too dark. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: walking.
Quality tags: low_light.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisem…",synthetic,pilot_review,Qwen pilot variant. 低光困难样本,true
walking_qwen_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/walking/walking_qwen_normal_0001.jpg,walking,normal,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: walking. Visual anchor: a first-person or over-the-shoulder daily walking snapshot with sidewalk, trees, path, shoes or hand details. Quality condition: clear realistic smartphone photo, natural lighting, no text overlay, no watermark. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: walking.
Quality tags: normal.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.…",synthetic,pilot_review,Qwen pilot variant. 精品正常样本，优先看是否像真实手机照片,true
walking_qwen_overexposed_0010,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/walking/walking_qwen_overexposed_0010.jpg,walking,overexposed,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: walking. Visual anchor: a first-person or over-the-shoulder daily walking snapshot with sidewalk, trees, path, shoes or hand details. Quality condition: slightly overexposed bright area, washed highlights, still realistic and usable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: walking.
Quality tags: overexposed.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.
K…",synthetic,pilot_review,Qwen pilot variant. 轻微过曝，不能完全丢失主体,true
walking_qwen_partial_subject_0006,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/walking/walking_qwen_partial_subject_0006.jpg,walking,partial_subject,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: walking. Visual anchor: a first-person or over-the-shoulder daily walking snapshot with sidewalk, trees, path, shoes or hand details. Quality condition: main subject partly cropped or partially visible, realistic accidental framing. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: walking.
Quality tags: partial_subject.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement…",synthetic,pilot_review,Qwen pilot variant. 主体部分裁切,true
walking_qwen_screenshot_text_overlay_0007,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/walking/walking_qwen_screenshot_text_overlay_0007.jpg,walking,"screenshot,text_overlay",dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: walking. Visual anchor: a first-person or over-the-shoulder daily walking snapshot with sidewalk, trees, path, shoes or hand details. Quality condition: phone screenshot-like image containing a photo with small UI bars or subtle text overlay, realistic but not a clean camera photo. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: walking.
Quality tags: screenshot,text_overlay.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone c…",synthetic,pilot_review,Qwen pilot variant. 特殊来源样本，审核后再决定是否训练,true
walking_qwen_weird_angle_0005,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/walking/walking_qwen_weird_angle_0005.jpg,walking,weird_angle,dashscope,qwen-image-plus,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: walking. Visual anchor: a first-person or over-the-shoulder daily walking snapshot with sidewalk, trees, path, shoes or hand details. Quality condition: awkward tilted or top-down smartphone angle, casual composition, not a studio shot. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: walking.
Quality tags: weird_angle.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement…",synthetic,pilot_review,Qwen pilot variant. 奇怪角度，模拟随手拍,true
walking_qwenplus20260109_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/walking/walking_qwenplus20260109_blurry_compressed_0003.jpg,walking,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: walking. Visual anchor: a first-person or over-the-shoulder daily walking snapshot with sidewalk, trees, path, shoes or hand details. Quality condition: slightly shaky handheld photo, mild motion blur and compression artifacts, still recognizable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: walking.
Quality tags: blurry,compressed.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography,…",synthetic,pilot_review,Qwen pilot variant. 轻微手抖和压缩，不要极端糊,true
walking_qwenplus20260109_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/walking/walking_qwenplus20260109_cluttered_0004.jpg,walking,cluttered,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: walking. Visual anchor: a first-person or over-the-shoulder daily walking snapshot with sidewalk, trees, path, shoes or hand details. Quality condition: messy real-life background, extra objects and visual clutter, still understandable. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: walking.
Quality tags: cluttered.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.…",synthetic,pilot_review,Qwen pilot variant. 杂物背景，保留主体,true
walking_qwenplus20260109_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/walking/walking_qwenplus20260109_low_light_0002.jpg,walking,low_light,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: walking. Visual anchor: a first-person or over-the-shoulder daily walking snapshot with sidewalk, trees, path, shoes or hand details. Quality condition: low light indoor or evening photo, visible but dim, realistic phone noise, not too dark. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: walking.
Quality tags: low_light.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisem…",synthetic,pilot_review,Qwen pilot variant. 低光困难样本,true
walking_qwenplus20260109_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/walking/walking_qwenplus20260109_normal_0001.jpg,walking,normal,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: walking. Visual anchor: a first-person or over-the-shoulder daily walking snapshot with sidewalk, trees, path, shoes or hand details. Quality condition: clear realistic smartphone photo, natural lighting, no text overlay, no watermark. prioritize beautiful but still realistic phone-photo aesthetics. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: walking.
Quality tags: normal.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement.…",synthetic,pilot_review,Qwen pilot variant. 精品正常样本，优先看是否像真实手机照片,true
walking_qwenplus20260109_weird_angle_0005,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/walking/walking_qwenplus20260109_weird_angle_0005.jpg,walking,weird_angle,dashscope,qwen-image-plus-2026-01-09,"Realistic smartphone lifestyle photo for SnapCopy scene classification. Primary scene: walking. Visual anchor: a first-person or over-the-shoulder daily walking snapshot with sidewalk, trees, path, shoes or hand details. Quality condition: awkward tilted or top-down smartphone angle, casual composition, not a studio shot. prioritize natural phone realism and diverse casual details. Shot should look like a real user photo, not stock photography. Use natural imperfections, plausible lighting, and ordinary objects.

Generator: DashScope Qwen image model.
Scene label: walking.
Quality tags: weird_angle.
Dataset purpose: lightweight iOS scene classifier training for real-life social caption photos.
Important style rule: ordinary phone camera roll photo, not stock photography, not advertisement…",synthetic,pilot_review,Qwen pilot variant. 奇怪角度，模拟随手拍,true
