image_id,file_path,primary_scene,quality_tags,generator,model,keep_or_remove,remove_reason,reviewed_at,review_notes
unknown_qwen_backlight_0009,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/unknown/unknown_qwen_backlight_0009.jpg,unknown,backlight,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
unknown_qwen_overexposed_0010,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_images/unknown/unknown_qwen_overexposed_0010.jpg,unknown,overexposed,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
breakfast_qwenplus20260109_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/breakfast/breakfast_qwenplus20260109_normal_0001.jpg,breakfast,normal,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
cafe_qwenplus20260109_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/cafe/cafe_qwenplus20260109_normal_0001.jpg,cafe,normal,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
walking_qwenplus20260109_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/walking/walking_qwenplus20260109_normal_0001.jpg,walking,normal,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
street_qwenplus20260109_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/street/street_qwenplus20260109_normal_0001.jpg,street,normal,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
travel_qwenplus20260109_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/travel/travel_qwenplus20260109_normal_0001.jpg,travel,normal,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
pet_qwenplus20260109_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/pet/pet_qwenplus20260109_normal_0001.jpg,pet,normal,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
outfit_qwenplus20260109_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/outfit/outfit_qwenplus20260109_normal_0001.jpg,outfit,normal,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
fitness_qwenplus20260109_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/fitness/fitness_qwenplus20260109_normal_0001.jpg,fitness,normal,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
sunset_qwenplus20260109_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/sunset/sunset_qwenplus20260109_normal_0001.jpg,sunset,normal,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
home_qwenplus20260109_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/home/home_qwenplus20260109_normal_0001.jpg,home,normal,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
work_qwenplus20260109_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/work/work_qwenplus20260109_normal_0001.jpg,work,normal,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
food_qwenplus20260109_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/food/food_qwenplus20260109_normal_0001.jpg,food,normal,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
unknown_qwenplus20260109_normal_0001,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/unknown/unknown_qwenplus20260109_normal_0001.jpg,unknown,normal,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
breakfast_qwenplus20260109_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/breakfast/breakfast_qwenplus20260109_low_light_0002.jpg,breakfast,low_light,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
cafe_qwenplus20260109_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/cafe/cafe_qwenplus20260109_low_light_0002.jpg,cafe,low_light,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
walking_qwenplus20260109_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/walking/walking_qwenplus20260109_low_light_0002.jpg,walking,low_light,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
street_qwenplus20260109_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/street/street_qwenplus20260109_low_light_0002.jpg,street,low_light,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
travel_qwenplus20260109_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/travel/travel_qwenplus20260109_low_light_0002.jpg,travel,low_light,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
pet_qwenplus20260109_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/pet/pet_qwenplus20260109_low_light_0002.jpg,pet,low_light,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
outfit_qwenplus20260109_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/outfit/outfit_qwenplus20260109_low_light_0002.jpg,outfit,low_light,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
fitness_qwenplus20260109_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/fitness/fitness_qwenplus20260109_low_light_0002.jpg,fitness,low_light,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
sunset_qwenplus20260109_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/sunset/sunset_qwenplus20260109_low_light_0002.jpg,sunset,low_light,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
home_qwenplus20260109_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/home/home_qwenplus20260109_low_light_0002.jpg,home,low_light,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
work_qwenplus20260109_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/work/work_qwenplus20260109_low_light_0002.jpg,work,low_light,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
food_qwenplus20260109_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/food/food_qwenplus20260109_low_light_0002.jpg,food,low_light,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
unknown_qwenplus20260109_low_light_0002,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/unknown/unknown_qwenplus20260109_low_light_0002.jpg,unknown,low_light,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
breakfast_qwenplus20260109_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/breakfast/breakfast_qwenplus20260109_blurry_compressed_0003.jpg,breakfast,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
cafe_qwenplus20260109_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/cafe/cafe_qwenplus20260109_blurry_compressed_0003.jpg,cafe,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
walking_qwenplus20260109_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/walking/walking_qwenplus20260109_blurry_compressed_0003.jpg,walking,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
street_qwenplus20260109_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/street/street_qwenplus20260109_blurry_compressed_0003.jpg,street,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
travel_qwenplus20260109_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/travel/travel_qwenplus20260109_blurry_compressed_0003.jpg,travel,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
pet_qwenplus20260109_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/pet/pet_qwenplus20260109_blurry_compressed_0003.jpg,pet,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
outfit_qwenplus20260109_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/outfit/outfit_qwenplus20260109_blurry_compressed_0003.jpg,outfit,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
fitness_qwenplus20260109_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/fitness/fitness_qwenplus20260109_blurry_compressed_0003.jpg,fitness,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
sunset_qwenplus20260109_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/sunset/sunset_qwenplus20260109_blurry_compressed_0003.jpg,sunset,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
home_qwenplus20260109_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/home/home_qwenplus20260109_blurry_compressed_0003.jpg,home,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
work_qwenplus20260109_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/work/work_qwenplus20260109_blurry_compressed_0003.jpg,work,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
food_qwenplus20260109_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/food/food_qwenplus20260109_blurry_compressed_0003.jpg,food,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
unknown_qwenplus20260109_blurry_compressed_0003,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/unknown/unknown_qwenplus20260109_blurry_compressed_0003.jpg,unknown,"blurry,compressed",dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
breakfast_qwenplus20260109_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/breakfast/breakfast_qwenplus20260109_cluttered_0004.jpg,breakfast,cluttered,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
cafe_qwenplus20260109_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/cafe/cafe_qwenplus20260109_cluttered_0004.jpg,cafe,cluttered,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
walking_qwenplus20260109_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/walking/walking_qwenplus20260109_cluttered_0004.jpg,walking,cluttered,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
street_qwenplus20260109_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/street/street_qwenplus20260109_cluttered_0004.jpg,street,cluttered,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
travel_qwenplus20260109_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/travel/travel_qwenplus20260109_cluttered_0004.jpg,travel,cluttered,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
pet_qwenplus20260109_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/pet/pet_qwenplus20260109_cluttered_0004.jpg,pet,cluttered,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
outfit_qwenplus20260109_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/outfit/outfit_qwenplus20260109_cluttered_0004.jpg,outfit,cluttered,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
fitness_qwenplus20260109_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/fitness/fitness_qwenplus20260109_cluttered_0004.jpg,fitness,cluttered,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
sunset_qwenplus20260109_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/sunset/sunset_qwenplus20260109_cluttered_0004.jpg,sunset,cluttered,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
home_qwenplus20260109_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/home/home_qwenplus20260109_cluttered_0004.jpg,home,cluttered,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
work_qwenplus20260109_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/work/work_qwenplus20260109_cluttered_0004.jpg,work,cluttered,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
food_qwenplus20260109_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/food/food_qwenplus20260109_cluttered_0004.jpg,food,cluttered,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
unknown_qwenplus20260109_cluttered_0004,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/unknown/unknown_qwenplus20260109_cluttered_0004.jpg,unknown,cluttered,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
breakfast_qwenplus20260109_weird_angle_0005,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/breakfast/breakfast_qwenplus20260109_weird_angle_0005.jpg,breakfast,weird_angle,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
cafe_qwenplus20260109_weird_angle_0005,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/cafe/cafe_qwenplus20260109_weird_angle_0005.jpg,cafe,weird_angle,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
walking_qwenplus20260109_weird_angle_0005,/Volumes/AI作品素材/SnapCopy_ML_Dataset/synthetic_pilot/qwen_plus_20260109_images/walking/walking_qwenplus20260109_weird_angle_0005.jpg,walking,weird_angle,dashscope,qwen-image-plus-2026-01-09,remove,synthetic_artifact_pollution,2026-05-23T06:38:49.350520+00:00,"Rejected as a batch: many images contain phone-in-phone framing, fake app/screenshot UI, SnapCopy text, over-staged synthetic composition, or other artifacts likely to pollute scene classifier training."
